area_type,location,size,bath,balcony,converted_sqft,availability,cluster,price
Super built-up  Area,Rachenahalli,0.0,0.0,0.3333333333333333,0.0007070712481414509,Ready To Move,2,37.0
Built-up  Area,Kammasandra,0.25,0.0,0.6666666666666666,0.0010820332736710084,Ready To Move,0,60.0
Plot  Area,Others,0.0,0.0,0.0,0.0003818490831413247,Ready To Move,2,80.0
Super built-up  Area,Thanisandra,0.25,0.0,0.3333333333333333,0.0009366398352003636,Ready To Move,2,37.0
Built-up  Area,Hennur Road,0.25,0.0,0.0,0.001529692018435888,Ready To Move,2,90.0
Super built-up  Area,Whitefield,0.0,0.0,0.3333333333333333,0.0006420268151414257,Dec,2,57.0
Plot  Area,Banashankari Stage III,0.25,0.0,0.3333333333333333,0.0011929914240828162,Ready To Move,2,200.0
Super built-up  Area,Thanisandra,0.25,0.0,0.3333333333333333,0.0013246107473299262,Dec,2,112.0
Plot  Area,Parappana Agrahara,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,45.0
Super built-up  Area,Bhoganhalli,0.25,0.0,0.3333333333333333,0.0009634228370239034,Ready To Move,2,69.9
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0008348644282709124,Ready To Move,2,49.0
Super built-up  Area,Others,0.0,0.0,0.0,0.0006320788430355395,Ready To Move,2,34.0
Super built-up  Area,Horamavu Banaswadi,0.25,0.0,0.6666666666666666,0.0010376500135062853,Ready To Move,0,54.0
Super built-up  Area,Chamrajpet,0.0,0.0,0.3333333333333333,0.0004966333766707811,Ready To Move,2,40.0
Super built-up  Area,7th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0010475979856121715,Ready To Move,2,54.79
Super built-up  Area,Whitefield,0.25,0.0,0.6666666666666666,0.0013192541469652182,Ready To Move,0,106.0
Built-up  Area,Jalahalli,0.0,0.0,0.0,0.0007644633949061791,Ready To Move,2,70.0
Plot  Area,TC Palaya,0.25,0.0,0.0,0.0010322934131415773,Ready To Move,2,55.0
Plot  Area,7th Phase JP Nagar,0.75,0.6666666666666666,0.6666666666666666,0.002447966366671539,Ready To Move,1,350.0
Super built-up  Area,Bellandur,0.25,0.0,0.6666666666666666,0.0013131323179769805,Ready To Move,0,110.0
Super built-up  Area,Kanakpura Road,0.0,0.0,0.3333333333333333,0.0005348948078472665,Dec,2,34.0
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.0006114176702002374,Ready To Move,2,32.0
Super built-up  Area,Rajaji Nagar,0.5,0.33333333333333337,1.0,0.0018105309232712913,Ready To Move,0,340.0
Super built-up  Area,Sonnenahalli,0.25,0.0,0.3333333333333333,0.0010820332736710084,Ready To Move,2,65.0
Super built-up  Area,7th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0015113265314711751,Dec,2,145.0
Super built-up  Area,Kambipura,0.0,0.0,0.3333333333333333,0.0006749316459532032,Ready To Move,2,37.01
Super built-up  Area,Yelahanka,0.0,0.0,0.3333333333333333,0.0005348948078472665,Ready To Move,2,38.0
Super built-up  Area,Sarjapur,0.25,0.0,0.3333333333333333,0.0011049901323768997,Ready To Move,2,50.0
Super built-up  Area,Battarahalli,0.5,0.33333333333333337,0.6666666666666666,0.0015924407655653241,Dec,1,104.0
Super built-up  Area,HSR Layout,0.25,0.0,0.6666666666666666,0.0008715954022003383,Ready To Move,0,46.0
Super built-up  Area,Thanisandra,0.0,0.0,0.3333333333333333,0.0007131930771296886,Ready To Move,2,66.0
Plot  Area,NRI Layout,0.0,0.0,0.3333333333333333,0.0006114176702002374,Ready To Move,2,95.5
Built-up  Area,Electronic City Phase II,0.25,0.0,0.3333333333333333,0.000883073831553284,Ready To Move,2,57.0
Super built-up  Area,Whitefield,0.25,0.0,0.3333333333333333,0.0008639431159650412,Ready To Move,2,36.0
Super built-up  Area,Bannerghatta,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,73.2
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0008065509692003131,Ready To Move,2,43.0
Super built-up  Area,Rajaji Nagar,0.25,0.0,0.6666666666666666,0.0011891652809651676,Ready To Move,0,125.0
Super built-up  Area,Bellandur,0.25,0.0,0.6666666666666666,0.001085859416788657,Ready To Move,0,62.0
Super built-up  Area,Others,0.5,0.33333333333333337,0.6666666666666666,0.0016934509438712457,Apr,1,350.0
Super built-up  Area,Devanahalli,0.0,0.0,0.3333333333333333,0.0005027552056590187,Apr,2,26.91
Carpet  Area,Bhoganhalli,0.0,0.0,0.3333333333333333,0.0006855683238202661,Dec,2,78.74
Plot  Area,Giri Nagar,0.75,0.6666666666666666,0.6666666666666666,0.0030601492654953057,Ready To Move,1,750.0
Built-up  Area,KR Puram,0.25,0.0,0.6666666666666666,0.000791246396729719,Ready To Move,0,40.0
Plot  Area,Whitefield,0.5,0.33333333333333337,0.6666666666666666,0.0015786666503417894,Ready To Move,1,225.0
Super built-up  Area,Others,0.25,0.0,1.0,0.001406490210047605,Ready To Move,0,160.0
Super built-up  Area,Begur Road,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,44.0
Built-up  Area,Yelahanka New Town,0.0,0.0,0.3333333333333333,0.0003726663396589682,Ready To Move,2,20.0
Built-up  Area,Banashankari Stage II,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,198.0
Built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0021112657723184667,Ready To Move,1,140.0
Super built-up  Area,Gunjur Palya,0.0,0.0,0.6666666666666666,0.0007591067945414712,Ready To Move,0,42.0
Super built-up  Area,Hoodi,0.25,0.0,0.3333333333333333,0.0009366398352003636,Ready To Move,2,45.0
Plot  Area,TC Palaya,0.0,0.0,0.0,0.0006879405325532082,Ready To Move,2,55.0
Plot  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0009175091196121209,Feb,2,150.0
Built-up  Area,Sompura,0.0,0.0,0.3333333333333333,0.00063054838578848,Ready To Move,2,32.0
Super built-up  Area,Bellandur,0.75,0.6666666666666666,0.6666666666666666,0.0027509969015893036,Ready To Move,1,359.0
Plot  Area,Others,0.25,0.0,0.3333333333333333,0.0010322934131415773,Ready To Move,2,203.0
Super built-up  Area,Electronic City Phase II,0.25,0.0,1.0,0.0013766462937299462,Ready To Move,0,92.0
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.0007070712481414509,Ready To Move,2,100.0
Super built-up  Area,Kanakpura Road,0.25,0.0,0.3333333333333333,0.0008922565750356405,Mar,2,63.0
Super built-up  Area,Sarjapur,0.25,0.0,0.3333333333333333,0.0008792476884356354,Ready To Move,2,41.0
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.0004966333766707811,Aug,2,50.0
Built-up  Area,Sarjapur  Road,0.0,0.0,0.3333333333333333,0.0005157640922590237,Ready To Move,2,27.0
Plot  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0017286514605536123,Ready To Move,1,90.0
Super built-up  Area,Others,0.0,0.0,0.0,0.0005501993803178607,Apr,2,32.39
Plot  Area,Whitefield,1.0,0.9999999999999999,0.6666666666666666,0.003672332164319073,Ready To Move,1,600.0
Super built-up  Area,Yelahanka New Town,0.25,0.0,0.3333333333333333,0.00084098625725915,Ready To Move,2,58.0
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.00042011051431781014,Ready To Move,2,20.0
Super built-up  Area,Uttarahalli,0.25,0.0,0.3333333333333333,0.001016988840670983,Ready To Move,2,58.0
Super built-up  Area,Koramangala,0.25,0.0,0.3333333333333333,0.001009336554435686,Ready To Move,2,160.0
Super built-up  Area,Ulsoor,0.25,0.0,0.6666666666666666,0.0012886450020240298,Ready To Move,0,185.0
Super built-up  Area,Others,0.5,0.33333333333333337,0.6666666666666666,0.0018357834678477717,Ready To Move,1,75.0
Super built-up  Area,Banashankari,0.25,0.0,1.0,0.0013536894350240551,Apr,0,108.0
Super built-up  Area,Prithvi Layout,0.5,0.33333333333333337,1.0,0.0016062148807888589,Ready To Move,0,125.0
Super built-up  Area,Pai Layout,0.0,0.0,1.0,0.0007644633949061791,Ready To Move,0,42.0
Plot  Area,Banashankari Stage VI,0.0,0.0,0.3333333333333333,0.0004583719454942956,Ready To Move,2,105.0
Plot  Area,Ramamurthy Nagar,0.5,0.33333333333333337,0.3333333333333333,0.0022306414375891015,Ready To Move,1,230.0
Super built-up  Area,Kanakpura Road,0.25,0.0,0.3333333333333333,0.0010855456730530096,Ready To Move,2,65.0
Super built-up  Area,Kodihalli,0.25,0.0,0.3333333333333333,0.0010705548443180628,Ready To Move,2,81.0
Built-up  Area,Horamavu Agara,0.0,0.0,0.3333333333333333,0.0005731562390237519,Ready To Move,2,37.49
Super built-up  Area,Bannerghatta,0.25,0.0,0.3333333333333333,0.0008180293985532587,Ready To Move,2,87.0
Super built-up  Area,Kannamangala,0.25,0.0,0.3333333333333333,0.001174625937118103,Dec,2,107.0
Built-up  Area,Koramangala,0.25,0.0,0.6666666666666666,0.0013077757176122725,Ready To Move,0,210.0
Carpet  Area,JP Nagar,0.5,0.33333333333333337,1.0,0.0018357834678477717,Ready To Move,0,196.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.3333333333333333,0.001356367735206409,Mar,2,102.92
Super built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0010261715841533396,Apr,2,72.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0012236005690240046,Ready To Move,0,130.0
Super built-up  Area,Kanakapura,0.0,0.0,0.3333333333333333,0.0007170192202473371,Dec,2,50.0
Super built-up  Area,Budigere,0.25,0.0,0.6666666666666666,0.0013919508662005404,Ready To Move,0,99.0
Super built-up  Area,Bhoganhalli,0.5,0.33333333333333337,1.0,0.0018656273841654303,Ready To Move,0,170.0
Super built-up  Area,Kanakpura Road,0.25,0.0,0.6666666666666666,0.0012733404295534355,Ready To Move,0,78.0
Super built-up  Area,Basavangudi,0.25,0.0,0.6666666666666666,0.0014149077249064317,Ready To Move,0,150.0
Built-up  Area,Bommanahalli,0.25,0.0,0.3333333333333333,0.0008340991996473826,Ready To Move,2,40.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.3333333333333333,0.0010292324986474585,Apr,2,74.03
Super built-up  Area,Rajaji Nagar,0.25,0.0,0.6666666666666666,0.0013154280038475696,Ready To Move,0,224.0
Built-up  Area,Brookefield,0.75,0.6666666666666666,1.0,0.0028114499628481503,Ready To Move,1,176.0
Super built-up  Area,JP Nagar,0.25,0.0,0.6666666666666666,0.0008103771123179616,Jun,0,33.95
Built-up  Area,Whitefield,0.25,0.0,0.3333333333333333,0.000809611883694432,Dec,2,57.0
Super built-up  Area,Hebbal,0.25,0.0,0.3333333333333333,0.0009932667533415621,Ready To Move,2,97.0
Super built-up  Area,Yelahanka,0.25,0.0,0.6666666666666666,0.0011401906490592663,Ready To Move,0,85.0
Built-up  Area,Basaveshwara Nagar,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,85.0
Built-up  Area,Yelahanka,0.5,0.33333333333333337,0.0,0.0015970321373065025,Ready To Move,2,110.0
Super built-up  Area,Hulimavu,0.0,0.0,0.3333333333333333,0.00044383260164723113,Ready To Move,2,29.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.000990971067470973,Ready To Move,0,70.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0008601169728473927,Ready To Move,2,55.0
Built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0009749012663768491,Ready To Move,2,70.0
Super built-up  Area,Kothanur,0.25,0.0,0.6666666666666666,0.0008371601141415015,Ready To Move,0,55.0
Plot  Area,Sarjapur  Road,1.0,0.9999999999999999,0.6666666666666666,0.007651521006673559,Ready To Move,1,975.0
Super built-up  Area,Old Madras Road,0.25,0.0,0.6666666666666666,0.001016988840670983,Ready To Move,0,74.0
Super built-up  Area,Marathahalli,0.25,0.0,0.6666666666666666,0.0008677692590826898,Ready To Move,0,60.0
Super built-up  Area,Whitefield,0.0,0.0,0.3333333333333333,0.0003940927411178,Ready To Move,2,39.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0009129177478709427,Ready To Move,2,51.0
Plot  Area,Banaswadi,0.5,0.33333333333333337,0.3333333333333333,0.0017209991743183152,Ready To Move,1,240.0
Super built-up  Area,Electronic City,0.0,0.0,0.3333333333333333,0.0005884608114943461,Ready To Move,2,38.0
Super built-up  Area,Sarjapur  Road,0.75,0.6666666666666666,0.6666666666666666,0.003006583261848226,Ready To Move,1,330.0
Super built-up  Area,Chikkalasandra,0.25,0.0,0.6666666666666666,0.0010361195562592258,May,0,54.2
Built-up  Area,Abbigere,0.5,0.33333333333333337,0.0,0.0022949206419655968,Ready To Move,2,150.0
Built-up  Area,Harlur,0.5,0.33333333333333337,0.3333333333333333,0.0019651071052242926,Ready To Move,1,175.0
Built-up  Area,Hebbal,0.75,0.6666666666666666,0.6666666666666666,0.002874963938601116,Ready To Move,1,450.0
Super built-up  Area,Whitefield,0.25,0.0,1.0,0.0008532299152356253,Ready To Move,0,51.91
Super built-up  Area,Bhoganhalli,0.25,0.0,0.6666666666666666,0.0013054800317416834,Ready To Move,0,115.0
Plot  Area,Others,0.25,0.0,0.3333333333333333,0.0009175091196121209,Apr,2,225.0
Super built-up  Area,Sultan Palaya,0.25,0.0,0.6666666666666666,0.0008180293985532587,Ready To Move,0,49.0
Built-up  Area,Whitefield,1.0,0.9999999999999999,0.3333333333333333,0.004590606512554723,Ready To Move,1,410.0
Super built-up  Area,Tumkur Road,0.25,0.0,0.3333333333333333,0.0009481182645533092,Apr,2,83.0
Super built-up  Area,JP Nagar,0.25,0.0,0.3333333333333333,0.000994031981965092,Dec,2,91.65
Super built-up  Area,Ambalipura,0.25,0.0,0.6666666666666666,0.0013001234313769754,Ready To Move,0,76.0
Super built-up  Area,Yeshwanthpur,0.25,0.0,0.6666666666666666,0.0010575459577180576,Ready To Move,0,76.18
Built-up  Area,Others,0.5,0.33333333333333337,1.0,0.0022949206419655968,Ready To Move,0,170.0
Built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0009175091196121209,Dec,2,34.65
Super built-up  Area,Hulimavu,0.0,0.0,1.0,0.000714723534376748,Ready To Move,0,45.0
Super built-up  Area,Thigalarapalya,0.5,0.33333333333333337,0.6666666666666666,0.001584788479330027,Ready To Move,1,151.0
Built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0016827377431418299,Ready To Move,1,225.0
Super built-up  Area,Jalahalli,0.0,0.0,0.3333333333333333,0.0004698503748472412,Ready To Move,2,46.0
Super built-up  Area,KR Puram,0.25,0.0,0.3333333333333333,0.0008532299152356253,Ready To Move,2,45.0
Super built-up  Area,Whitefield,0.25,0.0,0.6666666666666666,0.0012534444853416632,Dec,0,107.0
Super built-up  Area,Marathahalli,0.25,0.0,0.6666666666666666,0.001406490210047605,Ready To Move,0,130.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.000994031981965092,Ready To Move,0,63.0
Super built-up  Area,Horamavu Agara,0.0,0.0,0.3333333333333333,0.0004775026610825383,Ready To Move,2,27.0
Super built-up  Area,Thanisandra,0.0,0.0,0.3333333333333333,0.0007131930771296886,May,2,61.0
Super built-up  Area,Hosur Road,0.5,0.33333333333333337,1.0,0.001750843090635974,Ready To Move,0,180.0
Built-up  Area,Ramamurthy Nagar,0.5,0.33333333333333337,0.0,0.001771504263471276,Ready To Move,2,125.0
Super built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0007682895380238277,May,2,39.77
Built-up  Area,Horamavu Agara,0.25,0.0,0.3333333333333333,0.0008256816847885558,Ready To Move,2,38.0
Plot  Area,Munnekollal,0.25,0.0,1.0,0.0009175091196121209,Ready To Move,0,185.0
Super built-up  Area,Vishwapriya Layout,0.0,0.0,1.0,0.0006955928187885053,Ready To Move,0,36.0
Plot  Area,Hormavu,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,73.0
Super built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0008486385434944471,Ready To Move,2,39.9
Super built-up  Area,Kothanur,0.25,0.0,0.6666666666666666,0.0008731258594473978,Ready To Move,0,56.0
Carpet  Area,2nd Stage Nagarbhavi,0.75,0.6666666666666666,1.0,0.0030601492654953057,Ready To Move,1,240.0
Plot  Area,Hormavu,0.25,0.0,0.3333333333333333,0.0013766462937299462,Mar,2,204.0
Super built-up  Area,AECS Layout,0.25,0.0,0.3333333333333333,0.0007682895380238277,Ready To Move,2,55.0
Built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0012439556504098947,Apr,2,133.0
Super built-up  Area,Kothanur,0.25,0.0,0.6666666666666666,0.0008210903130473775,Ready To Move,0,54.0
Carpet  Area,Basavangudi,0.25,0.0,0.0,0.0009404659783180121,Ready To Move,2,80.0
Super built-up  Area,Electronic City,0.0,0.0,0.3333333333333333,0.000504285662906078,Ready To Move,2,23.0
Built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0007698199952708871,Ready To Move,0,48.0
Plot  Area,Others,0.25,0.0,0.3333333333333333,0.0008027248260826645,Ready To Move,2,74.0
Built-up  Area,Whitefield,0.25,0.0,0.6666666666666666,0.0013919508662005404,Dec,0,113.0
Super built-up  Area,Basapura,0.25,0.0,0.3333333333333333,0.00084098625725915,Ready To Move,2,60.0
Plot  Area,Others,0.25,0.0,0.0,0.001030762955894518,Ready To Move,2,100.0
Super built-up  Area,Kasavanhalli,0.25,0.0,0.6666666666666666,0.0009404659783180121,Ready To Move,0,66.25
Super built-up  Area,Horamavu Agara,0.25,0.0,0.3333333333333333,0.0008991436326474079,May,2,37.62
Super built-up  Area,Uttarahalli,0.25,0.0,0.6666666666666666,0.0012159482827887075,Ready To Move,0,57.0
Built-up  Area,Frazer Town,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,78.0
Built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0009925015247180325,Jun,2,65.0
Super built-up  Area,Hosa Road,0.25,0.0,0.3333333333333333,0.0008876652032944623,Jul,2,55.15
Plot  Area,Others,0.25,0.0,0.0,0.0010322934131415773,Ready To Move,2,175.0
Plot  Area,Others,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,138.0
Super built-up  Area,Kothanur,0.25,0.0,0.3333333333333333,0.0009825535526121463,Ready To Move,2,60.0
Super built-up  Area,Electronic City,0.25,0.0,0.6666666666666666,0.0012572706284593117,Jun,0,92.59
Super built-up  Area,Kasavanhalli,0.25,0.0,0.3333333333333333,0.0013911856375770108,Ready To Move,2,150.0
Super built-up  Area,1st Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0009213352627297694,Ready To Move,2,85.0
Super built-up  Area,Basavangudi,0.5,0.33333333333333337,1.0,0.0017975220366712862,Ready To Move,0,300.0
Super built-up  Area,Uttarahalli,0.25,0.0,0.3333333333333333,0.0008027248260826645,Ready To Move,2,42.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.6666666666666666,0.0009710751232592005,Ready To Move,0,62.0
Super built-up  Area,9th Phase JP Nagar,0.25,0.0,0.6666666666666666,0.0009481182645533092,Jun,0,39.89
Super built-up  Area,Jigani,0.25,0.0,1.0,0.0009335789207062448,Ready To Move,0,70.0
Built-up  Area,Others,0.0,0.0,0.6666666666666666,0.0006420268151414257,Ready To Move,0,35.0
Super built-up  Area,Kanakpura Road,0.25,0.0,0.6666666666666666,0.0010238758982827505,Ready To Move,0,63.0
Super built-up  Area,Thigalarapalya,1.0,0.9999999999999999,0.3333333333333333,0.0032920135384248077,Ready To Move,1,300.0
Super built-up  Area,Haralur Road,0.25,0.0,0.3333333333333333,0.0010055104113180376,Ready To Move,2,85.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.6666666666666666,0.0009557705507886063,Ready To Move,0,68.0
Super built-up  Area,Bisuvanahalli,0.0,0.0,0.3333333333333333,0.0006496791013767228,Ready To Move,2,27.0
Super built-up  Area,7th Phase JP Nagar,0.25,0.0,0.6666666666666666,0.0012236005690240046,Ready To Move,0,110.0
Built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0009557705507886063,Ready To Move,2,62.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0010032147254474483,Ready To Move,2,56.5
Super built-up  Area,Kadugodi,0.5,0.33333333333333337,0.0,0.0022949206419655968,Ready To Move,2,134.0
Built-up  Area,Electronic City Phase II,0.25,0.0,0.6666666666666666,0.000994031981965092,Ready To Move,0,28.0
Built-up  Area,Whitefield,0.25,0.0,1.0,0.001522039732200591,Ready To Move,0,98.0
Super built-up  Area,Others,0.0,0.0,0.6666666666666666,0.000580808525259049,Ready To Move,0,38.5
Plot  Area,Ambedkar Nagar,1.0,0.9999999999999999,0.6666666666666666,0.0038253778890250147,Ready To Move,1,536.0
Super built-up  Area,Kadugodi,0.25,0.0,0.6666666666666666,0.0012343137697534204,Ready To Move,0,59.0
Plot  Area,Judicial Layout,0.25,0.0,0.6666666666666666,0.0011470777066710336,Ready To Move,0,162.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0009037350043885861,Ready To Move,2,60.1
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0008050205119532537,Ready To Move,2,46.29
Built-up  Area,6th Phase JP Nagar,0.0,0.0,0.3333333333333333,0.0005731562390237519,Ready To Move,2,105.0
Super built-up  Area,Gubbalala,0.25,0.0,1.0,0.001529692018435888,Ready To Move,0,125.0
Built-up  Area,Electronic City Phase II,0.25,0.0,1.0,0.0014837783010241054,May,0,116.0
Super built-up  Area,Hennur Road,0.25,0.0,0.6666666666666666,0.0012159482827887075,Dec,0,105.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.000791246396729719,Oct,0,52.79
Super built-up  Area,Kothanur,0.25,0.0,0.6666666666666666,0.0008218555416709073,Ready To Move,0,53.0
Plot  Area,TC Palaya,0.0,0.0,0.0,0.0006879405325532082,Ready To Move,2,55.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.3333333333333333,0.0009634228370239034,Ready To Move,2,62.0
Plot  Area,Others,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,260.0
Super built-up  Area,Thanisandra,0.25,0.0,0.6666666666666666,0.0013016538886240349,Ready To Move,0,107.0
Super built-up  Area,Bisuvanahalli,0.25,0.0,0.6666666666666666,0.0008256816847885558,Ready To Move,0,65.0
Built-up  Area,Kasavanhalli,0.25,0.0,0.3333333333333333,0.0009090916047532941,Ready To Move,2,45.0
Super built-up  Area,Tumkur Road,0.25,0.0,0.3333333333333333,0.000791246396729719,Ready To Move,2,39.0
Super built-up  Area,Hennur Road,0.25,0.0,0.3333333333333333,0.0009175091196121209,Aug,2,36.0
Plot  Area,Mahalakshmi Layout,1.0,0.9999999999999999,0.6666666666666666,0.0034289894620366254,Ready To Move,1,852.0
Plot  Area,Others,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,200.0
Super built-up  Area,Kanakpura Road,0.25,0.0,0.3333333333333333,0.000994031981965092,Oct,2,69.0
Super built-up  Area,Yelahanka,0.25,0.0,0.3333333333333333,0.001016988840670983,Apr,2,93.65
Super built-up  Area,Kaggalipura,0.25,0.0,0.3333333333333333,0.0009251614058474179,Ready To Move,2,65.0
Built-up  Area,Chikkalasandra,0.25,0.0,0.6666666666666666,0.0010322934131415773,Ready To Move,0,54.2
Super built-up  Area,Kaval Byrasandra,0.25,0.0,0.6666666666666666,0.0014531691560829172,Ready To Move,0,65.0
Super built-up  Area,Ambedkar Nagar,0.25,0.0,0.6666666666666666,0.001479952157906457,Ready To Move,0,125.0
Super built-up  Area,Others,0.25,0.0,1.0,0.0010782071305533599,Ready To Move,0,90.0
Super built-up  Area,Narayanapura,0.25,0.0,0.6666666666666666,0.0011233556193416126,Ready To Move,0,99.14
Super built-up  Area,Varthur,0.0,0.0,0.3333333333333333,0.0007537501941767632,Ready To Move,2,30.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0011164685617298454,Ready To Move,0,87.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0009634228370239034,Jan,0,85.05
Super built-up  Area,Chandapura,0.25,0.0,0.6666666666666666,0.0010284672700239287,Ready To Move,0,39.5
Super built-up  Area,Panathur,0.0,0.0,0.3333333333333333,0.0007491588224355849,Ready To Move,2,57.0
Built-up  Area,Kudlu Gate,0.25,0.0,0.6666666666666666,0.0008899608891650513,Ready To Move,0,75.0
Super built-up  Area,Subramanyapura,0.0,0.0,0.6666666666666666,0.0007101321626355698,Ready To Move,0,51.0
Built-up  Area,Kundalahalli,0.25,0.0,0.3333333333333333,0.0008142032554356102,Ready To Move,2,70.0
Super built-up  Area,Budigere,0.25,0.0,0.0,0.000896082718153289,Jun,2,56.725
Super built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0022949206419655968,Ready To Move,1,265.0
Super built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0007797679673767733,Apr,2,30.27
Super built-up  Area,Gunjur,0.25,0.0,0.3333333333333333,0.0010414761566239338,Ready To Move,2,62.63
Super built-up  Area,Yeshwanthpur,0.0,0.0,0.3333333333333333,0.0005134684063884346,Ready To Move,2,36.85
Super built-up  Area,Brookefield,0.25,0.0,1.0,0.001335323948059342,Ready To Move,0,115.0
Built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0007835941104944219,Dec,2,29.6
Super built-up  Area,Harlur,0.25,0.0,0.3333333333333333,0.0011715650226239843,Ready To Move,2,65.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,120.0
Super built-up  Area,Ganga Nagar,0.25,0.0,0.6666666666666666,0.0009557705507886063,Ready To Move,0,65.0
Super built-up  Area,Thanisandra,0.25,0.0,0.3333333333333333,0.0009083263761297644,Ready To Move,2,39.0
Built-up  Area,Whitefield,0.75,0.6666666666666666,0.0,0.0027272748142598826,Oct,1,218.0
Super built-up  Area,Marathahalli,0.25,0.0,0.6666666666666666,0.0008945522609062296,Jan,0,85.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0013766462937299462,Ready To Move,0,150.0
Plot  Area,Others,0.0,0.0,0.3333333333333333,0.0007644633949061791,Ready To Move,2,35.0
Plot  Area,Cooke Town,0.5,0.33333333333333337,0.3333333333333333,0.0019888291925537135,Ready To Move,1,375.0
Plot  Area,Nagarbhavi,0.25,0.0,1.0,0.0009175091196121209,Ready To Move,0,240.0
Super built-up  Area,Kasturi Nagar,0.5,0.33333333333333337,0.6666666666666666,0.0019176629305654505,Ready To Move,1,155.0
Super built-up  Area,Babusapalaya,0.25,0.0,0.3333333333333333,0.0008111423409414913,Ready To Move,2,34.0
Super built-up  Area,KR Puram,0.25,0.0,0.6666666666666666,0.0009863796957297949,Ready To Move,0,69.0
Super built-up  Area,Sarjapur,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,42.6
Super built-up  Area,Bharathi Nagar,0.25,0.0,0.6666666666666666,0.0008562908297297442,May,0,39.29
Super built-up  Area,Electronic City,0.0,0.0,0.3333333333333333,0.00031910033601188856,Ready To Move,2,12.0
Super built-up  Area,Sarjapur,0.25,0.0,0.3333333333333333,0.0010192845265415724,Ready To Move,2,50.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.6666666666666666,0.0012932363737652081,Ready To Move,0,119.0
Super built-up  Area,Thanisandra,0.0,0.0,0.0,0.0005708605531531628,Dec,2,34.355
Super built-up  Area,Koramangala,0.25,0.0,1.0,0.0013001234313769754,Ready To Move,0,250.0
Super built-up  Area,Thanisandra,0.5,0.33333333333333337,0.3333333333333333,0.0015526488771417794,May,1,125.0
